%, jaw1 [g], jaw2 [g], time [ms], gripForce [g]
DATA,1.2745,2.1124,395938,3.3870
DATA,1.0427,1.8702,395962,2.9128
DATA,0.6847,1.4489,395987,2.1336
DATA,0.6525,1.2919,396011,1.9444
DATA,0.5973,1.5226,396048,2.1199
DATA,0.7954,1.5851,396073,2.3805
DATA,0.6287,1.3014,396097,1.9301
DATA,0.1848,0.8652,396122,1.0499
DATA,0.0235,0.4455,396146,0.4690
DATA,0.2490,0.7147,396171,0.9637
DATA,0.1428,0.5018,396195,0.6446
DATA,-0.2204,0.2428,396220,0.0223
DATA,-0.3363,-0.0342,396244,-0.3705
DATA,-0.1378,0.1102,396269,-0.0277
DATA,-0.6957,-0.6191,396293,-1.3148
DATA,-1.3876,-1.4449,396318,-2.8326
DATA,-1.3378,-1.1066,396342,-2.4444
DATA,-1.0812,-1.0454,396367,-2.1266
DATA,-1.0568,-0.9379,396404,-1.9948
DATA,-0.7332,-0.2030,396428,-0.9362
DATA,-0.1805,0.5012,396453,0.3206
DATA,0.2252,1.2105,396477,1.4358
DATA,0.7471,1.8319,396502,2.5790
DATA,1.0342,1.9123,396526,2.9465
DATA,1.0114,2.0268,396551,3.0382
DATA,0.8532,1.9422,396575,2.7955
DATA,1.0108,1.8158,396600,2.8266
DATA,0.6296,1.5848,396625,2.2144
DATA,0.3085,0.8100,396649,1.1185
DATA,0.3646,0.8006,396674,1.1652
DATA,0.5647,1.1616,396698,1.7263
DATA,0.3043,0.7295,396735,1.0338
DATA,-0.1165,0.1356,396759,0.0191
DATA,-0.4186,-0.3137,396784,-0.7322
DATA,-0.5756,-0.2337,396808,-0.8093
DATA,-0.4028,-0.1531,396833,-0.5559
DATA,-0.3413,0.0543,396857,-0.2869
DATA,-0.2540,0.3444,396882,0.0904
DATA,-0.5456,-0.4964,396907,-1.0420
DATA,-0.2600,-0.2055,396931,-0.4656
DATA,-0.2841,0.0292,396956,-0.2549
DATA,-0.2392,0.2836,396980,0.0444
DATA,-0.0699,1.0873,397005,1.0174
DATA,-0.0865,0.0857,397029,-0.0008
DATA,-0.1351,-0.1030,397054,-0.2380
DATA,-0.0610,0.3994,397090,0.3384
DATA,0.1915,0.7128,397115,0.9043
DATA,0.1072,0.8063,397140,0.9135
DATA,0.3859,0.7044,397164,1.0903
DATA,-0.0891,-1.3904,397189,-1.4795
DATA,-0.4941,0.2514,397213,-0.2427
DATA,0.0313,0.3475,397238,0.3788
DATA,0.0980,0.1915,397262,0.2895
DATA,0.2589,0.4948,397287,0.7537
DATA,-0.4683,0.1790,397311,-0.2892
DATA,-0.0783,0.3959,397336,0.3175
DATA,0.0040,0.2634,397360,0.2674
DATA,0.0018,0.3490,397385,0.3507
DATA,0.0754,0.3361,397422,0.4115
DATA,0.0361,0.3278,397446,0.3639
DATA,-0.0011,0.5012,397471,0.5001
DATA,0.0605,0.4347,397495,0.4952
DATA,0.0548,0.4665,397520,0.5213
DATA,0.0387,0.3084,397544,0.3471
DATA,0.0407,0.0849,397569,0.1257
DATA,0.0112,0.3903,397593,0.4015
DATA,0.0037,0.3973,397618,0.4010
DATA,0.0382,0.6190,397642,0.6572
DATA,0.0256,0.2957,397667,0.3212
DATA,0.0011,0.4307,397691,0.4318
DATA,0.0259,0.3823,397716,0.4083
DATA,0.0654,0.4099,397740,0.4754
DATA,0.0603,0.3071,397777,0.3674
DATA,0.0508,0.3760,397802,0.4268
DATA,0.0323,0.3670,397826,0.3993
DATA,-0.0954,0.4167,397851,0.3213
DATA,0.0456,0.4101,397875,0.4557
DATA,-0.0660,0.4380,397900,0.3720
DATA,0.0499,0.3693,397924,0.4192
DATA,-0.0029,0.3385,397949,0.3356
DATA,0.0095,0.4193,397973,0.4288
DATA,0.0926,0.3211,397998,0.4137
DATA,0.0624,0.5371,398022,0.5995
DATA,-0.0274,0.4484,398047,0.4210
DATA,0.0403,0.4250,398072,0.4653
DATA,0.0532,0.5081,398096,0.5613
DATA,-0.0043,0.4504,398133,0.4461
DATA,-0.0093,0.2990,398157,0.2897
DATA,-0.0780,0.4449,398182,0.3670
DATA,-0.0122,0.2526,398206,0.2404
DATA,-0.0001,0.4223,398231,0.4222
DATA,-0.0024,0.3674,398255,0.3650
DATA,0.0756,0.4706,398280,0.5462
DATA,0.0392,0.4337,398305,0.4729
DATA,0.0251,0.4293,398329,0.4544
DATA,0.0475,0.3173,398354,0.3648
DATA,0.0076,0.3681,398378,0.3757
DATA,-0.0398,0.3118,398403,0.2721
DATA,0.0240,0.4983,398427,0.5223
DATA,0.0907,0.2954,398464,0.3861
DATA,0.0281,0.3540,398488,0.3821
DATA,-0.0222,0.3690,398513,0.3468
DATA,0.0425,0.4037,398538,0.4462
DATA,0.0585,0.3415,398562,0.4000
DATA,0.0736,0.4143,398587,0.4879
DATA,0.0281,0.4199,398611,0.4480
DATA,0.0451,0.2810,398636,0.3261
DATA,0.0002,0.2906,398660,0.2908
DATA,0.0466,0.4547,398685,0.5013
DATA,0.0269,0.4495,398709,0.4764
DATA,0.0050,0.4068,398734,0.4118
DATA,0.0817,0.3321,398758,0.4139
DATA,-0.0191,0.4345,398783,0.4154
DATA,0.0222,0.4616,398820,0.4838
DATA,0.0663,0.4691,398844,0.5354
DATA,0.0083,0.3078,398869,0.3160
DATA,-0.0075,0.4841,398893,0.4765
DATA,0.0195,0.3983,398918,0.4178
DATA,0.0183,0.3191,398942,0.3373
DATA,0.0237,0.3696,398967,0.3933
DATA,-0.0221,0.2816,398991,0.2595
DATA,0.0658,0.3857,399016,0.4515
DATA,0.0049,0.3418,399040,0.3468
DATA,-0.0160,0.3686,399065,0.3526
DATA,-0.0599,0.3459,399089,0.2859
DATA,0.0593,0.3291,399114,0.3884
DATA,-0.0136,0.4163,399151,0.4027
DATA,0.0219,0.3914,399175,0.4134
DATA,0.0446,0.4282,399200,0.4728
DATA,0.0184,0.3480,399224,0.3664
DATA,0.0319,0.3672,399249,0.3992
DATA,0.0607,0.4798,399273,0.5406
DATA,0.0053,0.3491,399298,0.3544
DATA,0.0827,0.4324,399322,0.5152
DATA,0.0425,0.4765,399347,0.5190
DATA,-0.0090,0.3496,399371,0.3406
DATA,0.0059,0.3755,399396,0.3814
DATA,0.0347,0.3116,399420,0.3462
DATA,0.0081,0.3833,399445,0.3914
DATA,0.0577,0.4446,399470,0.5023
DATA,0.0369,0.3568,399506,0.3937
DATA,0.0153,0.4582,399531,0.4735
DATA,0.0660,0.4164,399555,0.4825
DATA,0.0379,0.2660,399580,0.3039
DATA,0.0113,0.5288,399604,0.5401
DATA,-0.0214,0.5045,399629,0.4831
DATA,-0.0386,0.3776,399653,0.3390
DATA,-0.0472,0.4132,399678,0.3660
DATA,0.0715,0.4822,399702,0.5538
DATA,0.0719,0.4630,399727,0.5349
DATA,0.0496,0.3489,399752,0.3985
DATA,0.0590,0.3858,399776,0.4448
DATA,-0.0213,0.3344,399801,0.3130
DATA,0.0790,0.4348,399825,0.5139
DATA,0.0504,0.2794,399862,0.3298
DATA,0.0215,0.4717,399886,0.4931
DATA,0.0254,0.4002,399911,0.4256
DATA,0.0157,0.4088,399935,0.4244
DATA,0.0640,0.4411,399960,0.5052
DATA,-0.0170,0.3514,399985,0.3344
DATA,-0.0192,0.4766,400009,0.4574
DATA,-0.0473,0.3968,400034,0.3495
DATA,-0.0060,0.5067,400058,0.5007
DATA,0.0884,0.3921,400083,0.4806
DATA,-0.0154,0.4193,400107,0.4038
DATA,0.0136,0.2487,400132,0.2623
DATA,0.0678,0.3701,400156,0.4379
DATA,0.0061,0.3260,400193,0.3321
DATA,0.0148,0.4558,400217,0.4705
DATA,0.0316,0.4484,400242,0.4800
DATA,0.0037,0.4028,400267,0.4064
DATA,0.0196,0.3629,400291,0.3824
DATA,0.0429,0.4371,400316,0.4800
DATA,0.0450,0.3909,400340,0.4359
DATA,0.0088,0.4608,400365,0.4696
DATA,0.0143,0.3444,400389,0.3588
DATA,0.0337,0.2863,400414,0.3200
DATA,0.1231,0.3841,400438,0.5073
DATA,-0.0218,0.4280,400463,0.4062
DATA,0.0496,0.3520,400487,0.4016
DATA,-0.0111,0.4147,400512,0.4036
DATA,0.0485,0.4477,400549,0.4961
DATA,-0.0320,0.3287,400573,0.2967
DATA,0.0125,0.4201,400598,0.4326
DATA,-0.0346,0.3727,400622,0.3381
DATA,0.1491,0.3590,400647,0.5081
DATA,0.0865,0.3615,400671,0.4480
DATA,-0.0576,0.3236,400696,0.2660
DATA,0.0636,0.4113,400720,0.4749
DATA,0.0206,0.3629,400745,0.3834
DATA,-0.0354,0.4324,400769,0.3970
DATA,-0.0046,0.2868,400794,0.2823
DATA,-0.0307,0.4157,400818,0.3849
DATA,-0.0170,0.2837,400843,0.2667
DATA,0.0159,0.4054,400880,0.4213
DATA,-0.0147,0.3598,400904,0.3450
DATA,0.0377,0.2508,400929,0.2884
DATA,-0.0474,0.3668,400953,0.3193
DATA,-0.0144,0.3417,400978,0.3273
DATA,0.0519,0.3747,401002,0.4266
DATA,0.0376,0.3888,401027,0.4264
DATA,0.1037,0.2287,401051,0.3324
DATA,-0.0110,0.3091,401076,0.2981
DATA,0.0310,0.3479,401100,0.3789
DATA,0.0140,0.5088,401125,0.5228
DATA,0.0583,0.5250,401149,0.5833
DATA,-0.0080,0.3980,401174,0.3900
DATA,0.0435,0.3539,401198,0.3974
DATA,0.0684,0.3821,401235,0.4505
DATA,0.0707,0.4397,401260,0.5104
DATA,-0.0533,0.4278,401284,0.3745
DATA,-0.0209,0.5386,401309,0.5176
DATA,0.0816,0.4059,401333,0.4875
DATA,0.0166,0.3853,401358,0.4019
DATA,0.0205,0.2770,401382,0.2975
DATA,-0.0144,0.3948,401407,0.3804
DATA,0.0373,0.3987,401431,0.4360
DATA,-0.0606,0.4021,401456,0.3415
DATA,-0.0204,0.3793,401480,0.3589
DATA,-0.0001,0.3157,401505,0.3156
DATA,0.0797,0.4278,401530,0.5075
DATA,0.0201,0.4509,401554,0.4710
DATA,-0.0124,0.3682,401591,0.3558
DATA,0.0344,0.4575,401615,0.4919
DATA,-0.0090,0.2919,401640,0.2829
DATA,0.0483,0.4147,401664,0.4630
DATA,0.0089,0.3009,401689,0.3098
DATA,0.0028,0.3863,401713,0.3890
DATA,-0.0098,0.2636,401738,0.2538
DATA,0.0146,0.4147,401763,0.4293
DATA,0.0204,0.3802,401787,0.4006
DATA,0.1094,0.4345,401812,0.5439
DATA,0.0674,0.2923,401836,0.3597
DATA,0.0605,0.3447,401861,0.4052
DATA,0.1434,0.4620,401885,0.6054
DATA,0.0301,0.3222,401922,0.3523
DATA,0.0025,0.4379,401946,0.4404
DATA,0.0270,0.2862,401971,0.3132
DATA,0.0105,0.4061,401995,0.4165
DATA,0.0603,0.3055,402020,0.3658
DATA,0.0470,0.2405,402045,0.2875
DATA,-0.0358,0.3449,402069,0.3092
DATA,0.0962,0.3327,402094,0.4289
DATA,0.0297,0.4227,402118,0.4524
DATA,-0.0795,0.3157,402143,0.2361
DATA,0.1003,0.4056,402167,0.5058
DATA,-0.0290,0.3869,402192,0.3579
DATA,0.0248,0.3626,402216,0.3874
DATA,0.0644,0.4309,402241,0.4953
DATA,0.0104,0.4029,402277,0.4133
DATA,-0.0132,0.4040,402302,0.3908
DATA,0.0334,0.3346,402327,0.3680
DATA,0.0650,0.5089,402351,0.5739
DATA,0.0531,0.4859,402376,0.5390
DATA,0.0529,0.4712,402400,0.5242
DATA,0.0355,0.3565,402425,0.3920
DATA,0.0156,0.3561,402449,0.3717
DATA,-0.0111,0.1899,402474,0.1788
DATA,-0.0375,0.3404,402498,0.3029
DATA,0.0255,0.3454,402523,0.3708
DATA,-0.0031,0.4494,402547,0.4464
DATA,0.0697,0.4483,402572,0.5180
DATA,-0.0450,0.4544,402609,0.4094
DATA,-0.0261,0.4416,402633,0.4155
DATA,0.0663,0.4528,402658,0.5190
DATA,0.0167,0.4839,402682,0.5006
DATA,-0.0309,0.3037,402707,0.2728
DATA,0.0587,0.3460,402731,0.4046
DATA,-0.0084,0.3992,402756,0.3909
DATA,-0.0154,0.4289,402780,0.4135
DATA,0.0149,0.3386,402805,0.3535
DATA,0.0293,0.3748,402829,0.4041
DATA,0.0132,0.3828,402854,0.3960
DATA,0.0080,0.3887,402878,0.3968
DATA,0.0573,0.3427,402903,0.4000
DATA,0.0401,0.3802,402927,0.4203
DATA,0.0279,0.4512,402964,0.4792
DATA,0.0838,0.4886,402989,0.5724
DATA,0.0119,0.4301,403013,0.4420
DATA,0.0415,0.3478,403038,0.3893
DATA,-0.0005,0.3538,403062,0.3533
DATA,0.0388,0.4448,403087,0.4837
DATA,0.0040,0.3636,403111,0.3676
DATA,0.0138,0.4930,403136,0.5068
DATA,0.0182,0.3813,403160,0.3995
DATA,0.0238,0.4612,403185,0.4850
DATA,0.0117,0.5637,403209,0.5753
DATA,0.0502,0.4017,403234,0.4520
DATA,0.0146,0.3505,403258,0.3650
DATA,0.0300,0.3960,403295,0.4260
DATA,0.0802,0.3966,403320,0.4768
DATA,0.0121,0.3295,403344,0.3417
DATA,0.0204,0.3138,403369,0.3341
DATA,-0.0215,0.3646,403393,0.3431
DATA,0.0216,0.2990,403418,0.3206
DATA,0.0541,0.4499,403442,0.5040
DATA,0.0169,0.3482,403467,0.3650
DATA,0.0468,0.3292,403491,0.3760
DATA,0.0745,0.4847,403516,0.5592
DATA,-0.0497,0.3096,403541,0.2599
DATA,0.0031,0.3548,403565,0.3579
DATA,0.0145,0.4534,403590,0.4679
DATA,0.0183,0.4071,403614,0.4254
DATA,-0.0002,0.3435,403651,0.3433
DATA,0.0043,0.4337,403675,0.4380
DATA,0.0647,0.4351,403700,0.4998
DATA,0.0296,0.4437,403724,0.4732
DATA,0.0431,0.4542,403749,0.4973
DATA,0.0638,0.2968,403774,0.3606
DATA,0.0519,0.4311,403798,0.4830
DATA,-0.0219,0.3689,403823,0.3471
DATA,0.0620,0.4201,403847,0.4821
DATA,0.0669,0.3753,403872,0.4422
DATA,0.0811,0.5095,403896,0.5907
DATA,0.0414,0.3580,403921,0.3994
DATA,0.0924,0.4934,403945,0.5858
DATA,0.0659,0.4361,403970,0.5020
DATA,0.0141,0.3753,404006,0.3893
DATA,0.0230,0.2939,404031,0.3168
DATA,0.0533,0.3773,404056,0.4307
DATA,0.0321,0.4004,404080,0.4324
DATA,0.0512,0.3756,404105,0.4267
DATA,0.0670,0.3389,404129,0.4058
DATA,-0.0183,0.4543,404154,0.4360
DATA,0.0112,0.3682,404178,0.3795
DATA,0.0395,0.3306,404203,0.3701
DATA,0.0206,0.4554,404227,0.4760
DATA,0.1299,0.3486,404252,0.4785
DATA,-0.0627,0.2901,404276,0.2274
DATA,0.0442,0.3948,404301,0.4390
DATA,0.0310,0.4883,404338,0.5193
DATA,-0.0038,0.4797,404362,0.4759
DATA,0.0049,0.2963,404387,0.3012
DATA,0.0501,0.4144,404411,0.4645
DATA,0.0642,0.4675,404436,0.5317
DATA,0.0243,0.3224,404460,0.3467
DATA,0.0198,0.3427,404485,0.3624
DATA,0.0678,0.4385,404509,0.5062
DATA,-0.0286,0.3283,404534,0.2997
DATA,0.0325,0.3630,404558,0.3955
DATA,0.0184,0.4427,404583,0.4611
DATA,0.0345,0.4698,404607,0.5043
DATA,-0.0985,0.4059,404632,0.3074
DATA,0.0540,0.4663,404656,0.5202
DATA,0.0381,0.2687,404693,0.3067
DATA,0.0192,0.3578,404718,0.3770
DATA,0.0385,0.3928,404742,0.4313
DATA,-0.0047,0.4129,404767,0.4082
DATA,0.1632,0.3686,404791,0.5319
DATA,0.0734,0.4046,404816,0.4780
DATA,0.0059,0.5087,404840,0.5146
DATA,-0.0348,0.4823,404865,0.4475
DATA,-0.0275,0.3904,404889,0.3628
DATA,0.0276,0.3910,404914,0.4186
DATA,0.0434,0.3707,404938,0.4141
DATA,0.0874,0.3077,404963,0.3951
DATA,-0.0044,0.4035,404987,0.3991
DATA,-0.0376,0.3815,405024,0.3439
DATA,0.0138,0.4018,405049,0.4155
DATA,0.1288,0.4038,405073,0.5327
DATA,0.0582,0.3745,405098,0.4327
DATA,0.0166,0.3731,405122,0.3897
DATA,0.0307,0.5282,405147,0.5589
DATA,-0.0533,0.2840,405171,0.2308
DATA,0.0556,0.3554,405196,0.4110
DATA,0.0656,0.4527,405220,0.5183
DATA,0.0514,0.4352,405245,0.4866
DATA,0.0836,0.3424,405270,0.4260
DATA,0.0427,0.3598,405294,0.4025
DATA,0.0352,0.4390,405319,0.4742
DATA,0.0441,0.3459,405343,0.3899
DATA,0.0267,0.3257,405380,0.3523
DATA,0.0576,0.3680,405404,0.4255
DATA,0.0109,0.3789,405429,0.3898
DATA,-0.0292,0.3238,405453,0.2946
DATA,-0.0517,0.4373,405478,0.3857
DATA,0.0877,0.3945,405502,0.4822
DATA,-0.0039,0.3424,405527,0.3386
DATA,-0.0186,0.3565,405552,0.3379
DATA,-0.0181,0.4696,405576,0.4515
DATA,-0.0187,0.4359,405601,0.4172
DATA,0.0285,0.4607,405625,0.4892
DATA,0.0146,0.3435,405650,0.3580
DATA,0.0772,0.3484,405674,0.4257
DATA,0.0228,0.3322,405699,0.3550
DATA,0.0149,0.3653,405735,0.3802
DATA,-0.0222,0.4102,405760,0.3879
DATA,0.0088,0.4429,405784,0.4517
DATA,0.0188,0.3827,405809,0.4015
DATA,0.0005,0.3068,405834,0.3072
DATA,-0.0674,0.2899,405858,0.2225
DATA,-0.0029,0.2687,405883,0.2658
DATA,0.0719,0.4381,405907,0.5099
DATA,-0.0208,0.3632,405932,0.3424
DATA,0.0399,0.3925,405956,0.4324
DATA,-0.0277,0.4132,405981,0.3855
DATA,0.0297,0.4225,406005,0.4522
DATA,0.0553,0.4389,406030,0.4941
DATA,0.0456,0.2441,406066,0.2897
DATA,-0.0014,0.4107,406091,0.4093
DATA,0.0008,0.3639,406116,0.3647
DATA,0.0067,0.2960,406140,0.3027
DATA,-0.0234,0.4224,406165,0.3990
DATA,0.0514,0.4517,406189,0.5031
DATA,0.0413,0.2647,406214,0.3060
DATA,0.0794,0.3555,406238,0.4349
DATA,0.0407,0.3430,406263,0.3837
DATA,0.0356,0.4220,406287,0.4577
DATA,0.0843,0.4538,406312,0.5381
DATA,0.0640,0.2872,406336,0.3513
DATA,0.1383,0.3315,406361,0.4698
DATA,0.0535,0.3915,406385,0.4450
DATA,-0.0426,0.4072,406422,0.3646
DATA,-0.0140,0.4207,406447,0.4067
DATA,0.0626,0.3111,406471,0.3737
DATA,0.0034,0.2709,406496,0.2742
DATA,0.0598,0.3337,406520,0.3935
DATA,0.0065,0.3226,406545,0.3291
DATA,0.0307,0.4627,406569,0.4934
DATA,0.0432,0.4062,406594,0.4493
DATA,0.0664,0.4025,406618,0.4689
DATA,0.0478,0.3357,406643,0.3835
DATA,-0.0092,0.4818,406667,0.4726
DATA,0.0144,0.4673,406692,0.4817
DATA,0.0580,0.3316,406716,0.3896
DATA,0.1447,0.4235,406753,0.5683
DATA,0.0420,0.4977,406778,0.5397
DATA,-0.0121,0.4390,406802,0.4268
DATA,-0.0489,0.4442,406827,0.3953
DATA,-0.0039,0.3536,406851,0.3497
DATA,0.0369,0.3779,406876,0.4148
DATA,0.0004,0.4105,406900,0.4109
DATA,0.0154,0.4574,406925,0.4728
DATA,0.0614,0.4041,406949,0.4655
DATA,-0.0053,0.3708,406974,0.3655
DATA,0.0449,0.4948,406998,0.5397
DATA,0.0760,0.4585,407023,0.5345
DATA,0.0508,0.3805,407047,0.4314
DATA,0.0960,0.3248,407072,0.4208
DATA,0.0539,0.3571,407109,0.4110
DATA,0.0238,0.3789,407133,0.4026
DATA,0.0113,0.4554,407158,0.4667
DATA,0.0250,0.3534,407182,0.3784
DATA,0.0048,0.3467,407207,0.3515
DATA,0.0341,0.3127,407231,0.3468
DATA,0.0497,0.3491,407256,0.3988
DATA,-0.0140,0.3817,407280,0.3678
DATA,-0.0190,0.3249,407305,0.3059
DATA,0.0254,0.4078,407329,0.4332
DATA,0.0300,0.3656,407354,0.3956
DATA,0.0307,0.2633,407378,0.2940
DATA,0.0235,0.3926,407403,0.4161
DATA,0.0367,0.3412,407440,0.3779
DATA,-0.0595,0.3668,407464,0.3073
DATA,0.0485,0.3067,407489,0.3552
DATA,-0.0147,0.2940,407513,0.2793
DATA,-0.0014,0.2332,407538,0.2318
DATA,0.0349,0.2808,407562,0.3156
DATA,-0.0646,0.4072,407587,0.3426
DATA,-0.0240,0.4093,407611,0.3854
DATA,0.0779,0.4941,407636,0.5720
DATA,-0.0079,0.4324,407660,0.4245
DATA,-0.0130,0.3521,407685,0.3392
DATA,-0.0026,0.3979,407710,0.3952
DATA,0.0066,0.3662,407734,0.3727
DATA,0.0468,0.2307,407759,0.2775
DATA,0.0455,0.3251,407795,0.3706
DATA,0.0458,0.3188,407820,0.3646
DATA,-0.0047,0.3256,407844,0.3209
DATA,0.0020,0.3524,407869,0.3545
DATA,0.0149,0.3798,407893,0.3948
DATA,0.0229,0.3658,407918,0.3887
DATA,0.0249,0.4113,407943,0.4362
DATA,0.0187,0.4870,407967,0.5057
DATA,-0.0277,0.3527,407992,0.3250
DATA,0.0548,0.3576,408016,0.4124
DATA,0.0306,0.3621,408041,0.3927
DATA,0.0375,0.4146,408065,0.4521
DATA,0.0544,0.3770,408090,0.4314
DATA,0.0265,0.3907,408114,0.4172
DATA,0.0005,0.3903,408151,0.3908
DATA,0.0474,0.4991,408176,0.5466
DATA,0.0443,0.3963,408200,0.4406
DATA,0.0296,0.3682,408225,0.3978
DATA,0.0285,0.5030,408249,0.5316
DATA,0.0307,0.5440,408274,0.5747
DATA,0.0723,0.4312,408298,0.5034
DATA,0.0958,0.3328,408323,0.4285
DATA,0.0275,0.3692,408347,0.3967
DATA,0.1058,0.3429,408372,0.4487
DATA,0.0496,0.2954,408396,0.3450
DATA,0.0500,0.4007,408421,0.4507
DATA,-0.0159,0.5051,408445,0.4892
DATA,0.0291,0.5029,408482,0.5321
DATA,-0.0338,0.4328,408507,0.3990
DATA,0.0303,0.2891,408531,0.3194
DATA,0.0198,0.3136,408556,0.3334
DATA,0.0739,0.2721,408580,0.3461
DATA,-0.0203,0.3871,408605,0.3668
DATA,0.0013,0.4090,408629,0.4103
DATA,-0.0176,0.2936,408654,0.2760
DATA,0.0289,0.4320,408678,0.4609
DATA,0.0271,0.4690,408703,0.4961
DATA,0.0436,0.4759,408727,0.5195
DATA,-0.0337,0.3382,408752,0.3045
DATA,-0.0528,0.4273,408776,0.3746
DATA,0.0754,0.4438,408801,0.5192
DATA,0.0124,0.4147,408838,0.4271
DATA,0.0829,0.4540,408862,0.5370
DATA,0.0835,0.3089,408887,0.3925
DATA,0.0336,0.3293,408911,0.3629
DATA,0.0548,0.4695,408936,0.5243
DATA,-0.0057,0.3378,408960,0.3320
DATA,0.0450,0.2955,408985,0.3405
DATA,-0.0225,0.3076,409009,0.2850
DATA,0.0294,0.4066,409034,0.4360
DATA,0.0397,0.3895,409058,0.4292
DATA,0.0658,0.4796,409083,0.5454
DATA,-0.0322,0.3463,409107,0.3141
DATA,-0.0221,0.3690,409132,0.3470
DATA,0.0039,0.3326,409169,0.3365
DATA,-0.0269,0.4407,409193,0.4139
DATA,0.0451,0.3947,409218,0.4398
DATA,0.0229,0.3701,409242,0.3929
DATA,0.0015,0.4105,409267,0.4121
DATA,0.0679,0.3671,409291,0.4350
DATA,0.0144,0.4234,409316,0.4378
DATA,-0.0311,0.5705,409340,0.5393
DATA,0.0654,0.2688,409365,0.3342
DATA,-0.0118,0.3272,409389,0.3154
DATA,-0.0243,0.4392,409414,0.4149
DATA,0.0717,0.2141,409439,0.2858
DATA,0.0472,0.4031,409463,0.4503
DATA,-0.0041,0.4790,409488,0.4750
DATA,0.0693,0.3552,409524,0.4245
DATA,0.0544,0.3099,409549,0.3643
DATA,-0.0290,0.4112,409573,0.3822
DATA,0.0218,0.3323,409598,0.3542
DATA,0.0734,0.3326,409622,0.4060
DATA,0.0061,0.3422,409647,0.3484
DATA,-0.0074,0.4360,409672,0.4286
DATA,0.0490,0.3929,409696,0.4418
DATA,0.0098,0.2817,409721,0.2915
DATA,-0.0169,0.3374,409745,0.3205
DATA,0.0472,0.4326,409770,0.4797
DATA,-0.0042,0.4321,409794,0.4279
DATA,0.0993,0.3860,409819,0.4853
DATA,-0.0204,0.5355,409855,0.5151
DATA,0.0070,0.2669,409880,0.2739
DATA,0.0005,0.4693,409905,0.4698
DATA,0.0097,0.4085,409929,0.4181
DATA,0.0093,0.3376,409954,0.3468
DATA,0.0301,0.4223,409978,0.4524
DATA,0.0068,0.3089,410003,0.3158
DATA,0.0224,0.4157,410027,0.4380
DATA,0.0941,0.3756,410052,0.4697
DATA,-0.0042,0.4437,410076,0.4395
DATA,0.0093,0.3845,410101,0.3938
DATA,-0.0163,0.3694,410125,0.3531
DATA,0.0347,0.4852,410150,0.5198
DATA,0.0053,0.2667,410174,0.2720
DATA,-0.0192,0.3582,410211,0.3390
DATA,0.0501,0.4466,410236,0.4967
DATA,0.1080,0.4660,410260,0.5740
DATA,0.0126,0.4552,410285,0.4678
DATA,0.0728,0.3366,410309,0.4094
DATA,0.0255,0.4473,410334,0.4728
DATA,-0.0303,0.4127,410358,0.3824
DATA,0.0299,0.4528,410383,0.4827
DATA,0.0939,0.3658,410407,0.4597
DATA,-0.0064,0.4641,410432,0.4577
DATA,0.0489,0.2603,410456,0.3092
DATA,0.0504,0.4135,410481,0.4639
DATA,-0.0644,0.4539,410505,0.3894
DATA,-0.0022,0.3626,410530,0.3604
DATA,0.0366,0.5077,410567,0.5442
DATA,0.0004,0.3255,410591,0.3259
DATA,0.0370,0.4428,410616,0.4798
DATA,-0.0289,0.3724,410640,0.3436
DATA,-0.0545,0.4101,410665,0.3556
DATA,-0.0049,0.2904,410689,0.2854
DATA,0.0329,0.4013,410714,0.4342
DATA,0.0202,0.4232,410738,0.4434
DATA,0.0330,0.3202,410763,0.3532
DATA,0.0500,0.3628,410787,0.4128
DATA,-0.0287,0.2381,410812,0.2094
DATA,0.0504,0.3634,410837,0.4138
DATA,0.0420,0.3985,410861,0.4405
DATA,0.1099,0.4226,410898,0.5325
DATA,0.0030,0.3719,410922,0.3749
DATA,-0.0016,0.4870,410947,0.4855
DATA,0.0198,0.4951,410971,0.5149
DATA,0.0784,0.3779,410996,0.4563
DATA,-0.0462,0.4383,411020,0.3921
DATA,0.0220,0.3191,411045,0.3411
DATA,0.0466,0.4340,411069,0.4806
DATA,-0.0202,0.3267,411094,0.3065
DATA,0.0186,0.3897,411119,0.4083
DATA,-0.0710,0.4759,411143,0.4049
DATA,0.0180,0.3609,411168,0.3789
DATA,0.0442,0.3742,411192,0.4185
DATA,0.0471,0.4012,411217,0.4483
DATA,-0.0169,0.3560,411253,0.3390
DATA,0.0131,0.3757,411278,0.3888
DATA,-0.0066,0.3043,411302,0.2976
DATA,0.0215,0.3837,411327,0.4051
DATA,0.0481,0.2935,411352,0.3416
DATA,0.0312,0.3831,411376,0.4143
DATA,0.0574,0.4093,411401,0.4667
DATA,0.0867,0.4147,411425,0.5014
DATA,0.0065,0.3778,411450,0.3843
DATA,-0.0025,0.3820,411474,0.3796
DATA,0.0683,0.2922,411499,0.3605
DATA,0.0678,0.3712,411523,0.4390
DATA,0.0120,0.4707,411548,0.4828
DATA,0.0275,0.3697,411584,0.3973
DATA,0.0399,0.4441,411609,0.4841
DATA,-0.0010,0.4524,411634,0.4514
DATA,0.0525,0.3570,411658,0.4095
DATA,-0.0414,0.3945,411683,0.3531
DATA,0.0834,0.2872,411707,0.3706
DATA,0.0440,0.3232,411732,0.3672
DATA,0.0488,0.4137,411756,0.4625
DATA,0.0100,0.3502,411781,0.3602
DATA,-0.0158,0.3501,411805,0.3343
